Molecule Name,SMILES
CVD-0011199,O=C(Nc1ccc(CC2CC(=O)NC2=O)cc1)c1cncnc1
CVD-0011198,OC(=O)C(NC(=O)c1cncnc1)c1ccc2ccccc2c1
CVD-0011197,OC(=O)C1(CCCCc2ccccc12)NC(=O)c1cncnc1
CVD-0011196,O=C(NC(c1ccccc1)c1ccc2[nH]cnc2c1)c1cncnc1
CVD-0011195,CC(C(O)=O)c1ccccc1S(=O)(=O)NC(=O)c1cncnc1
CVD-0011194,COc1cccc(CC(NC(=O)c2cncnc2)c2ccccc2)c1
CVD-0011193,O=C(CC1CCC2CNCCC2C1)NC(=O)c1cncnc1
CVD-0011192,Cc1cccc(c1)C(NC(=O)c1cncnc1)c1ccccn1
CVD-0011191,CC(C)(C)c1ccc(cc1)C(CC(O)=O)NC(=O)c1cncnc1
CVD-0011190,Oc1ccc(CC(NC(=O)c2cncnc2)c2nc3ccccc3[nH]2)cc1
CVD-0011189,COc1cccc(CC(NC(=O)c2cncnc2)c2cccc(OC)c2)c1
CVD-0011188,O=C(NCc1cccc(NC(=O)c2ccccc2)c1)c1cncnc1
CVD-0011187,COC(=O)C(NC(=O)c1cncnc1)c1cccc2ccccc12
CVD-0011186,O=C(Nc1cccc(CNC(=O)c2cncnc2)c1)C1CCCCC1
CVD-0011185,O=C(Nc1ccc(cc1)C1CC(=O)NC(=O)C1)c1cncnc1
CVD-0011184,Oc1ccc(Cc2ccccc2NC(=O)c2cncnc2)cc1
CVD-0011183,COc1cccc(c1)C1(CNC(=O)c2cncnc2)CCCC1
CVD-0011182,O=C(Nc1ccccc1Sc1nc2ccccc2[nH]1)c1cncnc1
CVD-0011181,Cc1ccc(cc1)C(=O)Nc1cccc(CNC(=O)c2cncnc2)c1
CVD-0011180,Fc1cccc(c1)C(=O)Nc1cccc(CNC(=O)c2cncnc2)c1
CVD-0011179,CC(NC(=O)c1cncnc1)c1cccc(NC(=O)c2ccccc2)c1
CVD-0011178,OC(=O)C(NC(=O)c1cncnc1)c1cccc2ccccc12
CVD-0011177,Fc1ccc(cc1)C(=O)Nc1cccc(CNC(=O)c2cncnc2)c1
CVD-0011176,OC(=O)c1ccc(cc1)-c1cccc(CNC(=O)c2cncnc2)c1
CVD-0011175,OC(=O)c1ccccc1Sc1ccc(cc1)S(=O)(=O)NC(=O)c1cncnc1
CVD-0011174,Cc1ccc(cc1)C(NC(=O)c1cncnc1)c1cccc(c1)S(C)(=O)=O
CVD-0011173,Cc1ccc(C(NC(=O)c2cncnc2)c2cccc(c2)S(C)(=O)=O)c(C)c1
CVD-0011172,O=C(Nc1cccc(c1)C1CC(=O)NC(=O)C1)c1cncnc1
CVD-0011171,CCc1ccc(cc1)C(NC(=O)c1cncnc1)c1cccc(c1)S(C)(=O)=O
CVD-0011170,CC(NC(=O)c1cncnc1)c1nc(no1)C1CCCC1
CVD-0011169,Brc1ccccc1C(NC(=O)c1cncnc1)C#N
CVD-0011168,OC(=O)C(Cc1cnc2ccccc2c1)NC(=O)c1cncnc1
CVD-0011167,Cc1cccc2c(CC(NC(=O)c3cncnc3)C(O)=O)c[nH]c12
CVD-0011166,COc1ccc2ccccc2c1CNC(=O)c1cncnc1
CVD-0011165,Cc1nc(no1)C1(CCCCC1)NC(=O)c1cncnc1
CVD-0011164,O=C(NS(=O)(=O)c1ccc2NC(=O)CCc2c1)c1cncnc1
CVD-0011163,COCC(NC(=O)c1cncnc1)c1cc2ccccc2s1
CVD-0011162,COc1ccc2cc(CC(C)NC(=O)c3cncnc3)ccc2c1
CVD-0011161,OC(=O)C(CNC(=O)c1cncnc1)Cc1cccc(F)c1
CVD-0011160,O=C(NS(=O)(=O)c1cccc2ncccc12)c1cncnc1
CVD-0011159,O=C(CNC(=O)c1cncnc1)Nc1cccc(c1)C#C
CVD-0011158,OCC(CNC(=O)c1cncnc1)Cc1ccc(Cl)cc1
CVD-0011157,CC(C)CC(NC(=O)c1cncnc1)c1nnn[nH]1
CVD-0011156,Cc1cccc(c1)C(CC(O)=O)NC(=O)c1cncnc1
CVD-0011155,Cc1cccc(c1)C(CCO)NC(=O)c1cncnc1
CVD-0011154,COc1ccccc1C(NC(=O)c1cncnc1)c1ccccn1
CVD-0011153,CC(C)(NC(=O)c1cncnc1)C(=O)NCC1CCCCC1
CVD-0011152,COC(=O)CCc1cccc(CNC(=O)c2cncnc2)c1
CVD-0011151,O=C(NCc1cccc(c1)-c1cccnc1)c1cncnc1
CVD-0011150,Cc1cc(ccc1Cl)C(NC(=O)c1cncnc1)C(O)=O
CVD-0011149,O=C(NC(=O)c1cncnc1)C1CNc2ccccc2C1
CVD-0011148,OC(=O)Cc1ccc(CNC(=O)c2cncnc2)cc1
CVD-0011147,COc1cccc(c1)C(NC(=O)c1cncnc1)c1cccc(OC)c1
CVD-0011146,CCOC(=O)C1(Cc2ccccc2C1)NC(=O)c1cncnc1
CVD-0011145,OC(=O)C(CNC(=O)c1cncnc1)Cc1ccc(F)cc1
CVD-0011144,Cc1sc(C)c(C(O)=O)c1CNC(=O)c1cncnc1
CVD-0011143,COc1ccc2CCC(CO)(NC(=O)c3cncnc3)c2c1
CVD-0011142,OC(=O)C(CNC(=O)c1cncnc1)Cc1ccc(Cl)cc1
CVD-0011141,COC(=O)CC(NC(=O)c1cncnc1)c1ccc(C)cc1
CVD-0011140,O=C(NC1CCCC1Oc1cnn(Cc2ccccc2)c1)c1cncnc1
CVD-0011139,Cc1ccc(cc1S(=O)(=O)NC(=O)c1cncnc1)C#N
CVD-0011138,COC(=O)CC(NC(=O)c1cncnc1)c1cccc2ccccc12
CVD-0011137,Brc1ccc2[nH]cc(CCNC(=O)c3cncnc3)c2c1
CVD-0011136,OC(=O)Cc1cccc(c1)C(=O)NC(=O)c1cncnc1
CVD-0011135,O=C(NS(=O)(=O)c1cnc2ccccc2c1)c1cncnc1
CVD-0011134,Cc1c(CNC(=O)c2cncnc2)oc2ccc(cc12)C(O)=O
CVD-0011133,Brc1ccc(cc1)C(NC(=O)c1cncnc1)C#N
CVD-0011132,CCN(C)C(=O)CC1CCCCC1NC(=O)c1cncnc1
CVD-0011131,O=C(NC(=O)c1cncnc1)C1CCNc2ccccc12
CVD-0011130,Brc1cc(ccc1C#N)S(=O)(=O)NC(=O)c1cncnc1
CVD-0011129,Cc1cc(ccc1C#N)S(=O)(=O)NC(=O)c1cncnc1
CVD-0011128,O=C(NS(=O)(=O)c1cccc2cccnc12)c1cncnc1
CVD-0011127,CP(C)(=O)C1CCCCC1NC(=O)c1cncnc1
CVD-0011126,Cc1ccc(cc1)C(CC(O)=O)NC(=O)c1cncnc1
CVD-0011125,O=C(Nc1cccc(Cc2nn[nH]n2)c1)c1cncnc1
CVD-0011124,COC(=O)CCc1ccccc1CNC(=O)c1cncnc1
CVD-0011123,O=C(NCc1cc(=O)[nH]c2ccccc12)c1cncnc1
CVD-0011122,OC(=O)C1CCC(F)(CNC(=O)c2cncnc2)CC1
CVD-0011121,OC(Cc1ccccc1)C(NC(=O)c1cncnc1)C(O)=O
CVD-0011120,OC(=O)C(NC(=O)c1cncnc1)c1ccccc1Br
CVD-0011119,Fc1ccc(cc1)C(Cn1cnc2ccccc12)NC(=O)c1cncnc1
CVD-0011118,Cc1ccc(c(c1)C(O)=O)S(=O)(=O)NC(=O)c1cncnc1
CVD-0011117,OC(=O)C(CNC(=O)c1cncnc1)Cc1cccc(O)c1
CVD-0011116,CNC(=O)C(CNC(=O)c1cncnc1)Cc1ccc(F)cc1C
CVD-0011115,O=C(NS(=O)(=O)C1CCOc2ccccc12)c1cncnc1
CVD-0011114,O=C(NCC1=CS(=O)(=O)c2ccccc12)c1cncnc1
CVD-0011113,CC1CCc2ccccc2N1S(=O)(=O)NC(=O)c1cncnc1
CVD-0011112,O=C(NS(=O)(=O)c1cccc2NCCCc12)c1cncnc1
CVD-0011111,OC(=O)C(CCc1ccc(F)cc1)NC(=O)c1cncnc1
CVD-0011110,Cc1ccc(cc1S(=O)(=O)NC(=O)c1cncnc1)C(O)=O
CVD-0011109,CN(C)C(=O)CC1CCCCC1NC(=O)c1cncnc1
CVD-0011108,O=C(NC(=O)c1cncnc1)C1CNCC1c1ccccc1
CVD-0011107,O=C(NCCC1C(=O)Nc2ccccc12)c1cncnc1
CVD-0011106,CC(NC(=O)c1cncnc1)c1nc(no1)C1CCCCC1
CVD-0011105,OC(=O)C(NC(=O)c1cncnc1)c1cccc(Br)c1
CVD-0011104,Cc1c(cc(Br)cc1S(=O)(=O)NC(=O)c1cncnc1)C(O)=O
CVD-0011103,Cc1cc(CNC2CC2)cc(c1C)S(=O)(=O)NC(=O)c1cncnc1
CVD-0011102,COc1cc(Cl)ccc1C(NC(=O)c1cncnc1)c1ccccc1
CVD-0011101,OC(=O)C1(CCc2c1ccc(F)c2Br)NC(=O)c1cncnc1
CVD-0011100,O=C(NS(=O)(=O)c1ccc2NCCCc2c1)c1cncnc1
CVD-0011099,COc1cccc(c1)C(C)S(=O)(=O)NC(=O)c1cncnc1
CVD-0011098,COC(=O)C1C(Cc2ccccc12)NC(=O)c1cncnc1
CVD-0011097,OC(=O)C(NC(=O)c1cncnc1)c1ccccc1I
CVD-0011096,CCc1ccc(cc1)C(CC)(NC(=O)c1cncnc1)C(O)=O
CVD-0011095,COc1ccccc1NS(=O)(=O)c1ccc(NC(=O)c2cncnc2)cc1
CVD-0011094,O=C(NS(=O)(=O)c1ccc2ccccc2n1)c1cncnc1
CVD-0011093,O=C(NS(=O)(=O)c1ccc2OCCCc2c1)c1cncnc1
CVD-0011092,O=C(Nc1ccccc1C(=O)NCc1ccc2OCOc2c1)c1cncnc1
CVD-0011091,O=C(NS(=O)(=O)c1ccccc1C#N)c1cncnc1
CVD-0011090,OC(=O)c1cc2C(CCc2c(c1)C(O)=O)NC(=O)c1cncnc1
CVD-0011089,CSc1ccc(cc1)C1(CCOC1)NC(=O)c1cncnc1
CVD-0011088,Fc1cccc(c1)C(NC(=O)c1cncnc1)c1ccccn1
CVD-0011087,OC(=O)C(NC(=O)c1cncnc1)c1cccc(I)c1
CVD-0011086,Clc1cccc(c1)C(NC(=O)c1cncnc1)c1ccccn1
CVD-0011085,Fc1ccc(cc1)C(NC(=O)c1cncnc1)c1ccccn1
CVD-0011084,COc1cccc(c1)C1(CNC(=O)c2cncnc2)CC1
CVD-0011083,Cc1ccc(cc1S(=O)(=O)NC(=O)c1cncnc1)S(C)(=O)=O
CVD-0011082,COc1cccc(c1)C(NC(=O)c1cncnc1)c1ccccn1
CVD-0011081,Cc1cc(CNC(=O)c2cncnc2)ccc1S(C)(=O)=O
CVD-0011080,COc1cccc(C(CNC(=O)c2cncnc2)c2c[nH]c3ccccc23)c1OC
CVD-0011079,O=C(NS(=O)(=O)c1cccc(c1)C#N)c1cncnc1
CVD-0011078,Cc1cccc2c(CC(NC(=O)c3cncnc3)C(O)=O)coc12
CVD-0011077,OC(=O)c1cc2CCC(NC(=O)c3cncnc3)c2cc1C(O)=O
CVD-0011076,O=C(NCc1cccc(NC(=O)c2ccccn2)c1)c1cncnc1
CVD-0011075,OC(=O)C(Cc1coc2ccccc12)NC(=O)c1cncnc1
CVD-0011074,COc1ccc2c(CCCC2(NC(=O)c2cncnc2)C(O)=O)c1
CVD-0011073,O=C(NC(C1CCCOC1)c1nnc(o1)C1CC1)c1cncnc1
CVD-0011072,COC(=O)CC(NC(=O)c1cncnc1)c1ccc2ccccc2c1
CVD-0011071,COc1ccc(cc1)C(NC(=O)c1cncnc1)c1cccc(c1)S(C)(=O)=O
CVD-0011070,Cn1cnc(c1)C#CC1(CC1)NC(=O)Nc1cccnc1
CVD-0011069,CCN(C(=O)Nc1cnccc1C)c1cc(Cl)cc(OC2CC(=O)N2)c1
CVD-0011068,CN(C(=O)Nc1cnccc1C)c1cc(Cl)cc(OC2CC(=O)N2)c1
CVD-0011067,COC(=O)c1cc2c(nc1C)n(CCc1ccccc1)c(=O)[nH]c2=O
CVD-0011066,CCOC(=O)c1cc2c(nc1C)n(CC)c(=O)[nH]c2=O
CVD-0011065,COCCOC(=O)c1cc2c(nc1C)n(CCc1ccccc1)c(=O)[nH]c2=O
CVD-0011064,COc1ccc(Cn2c3nc(C)c(cc3c(=O)[nH]c2=O)C(=O)OC(C)C)cc1
CVD-0011063,CC(C)OC(=O)c1cc2c(nc1C)n(CCc1ccccc1)c(=O)[nH]c2=O
CVD-0011062,CC(C)OC(=O)c1cc2c(nc1C)n(Cc1ccccc1)c(=O)[nH]c2=O
CVD-0011061,CCOC(=O)c1cc2c(nc1C)n(CCc1ccccc1)c(=O)[nH]c2=O
CVD-0011060,CCn1c2nc(C)c(cc2c(=O)[nH]c1=O)C(=O)OC(C)C
CVD-0011059,Cc1cccc(N2CN(CCO)Cn3c2nc(C)c(C)c3=O)c1C
CVD-0011058,CCc1c(C)nc2N(CN(Cc3cccnc3)Cn2c1=O)c1ccc(F)cc1
CVD-0011057,Cc1nc2N(CN(CCN3CCOCC3)Cn2c(=O)c1C)c1ccc(F)cc1
CVD-0011056,CC(C)C(=O)Nc1c(C#N)c(C)nn1-c1nc(C)cc(C)n1
CVD-0011055,Cc1cc(C)nc(n1)-n1ncc(C#N)c1NC(=O)C(c1ccccc1)c1ccccc1
CVD-0011054,CCC(C(=O)Nc1c(cnn1-c1nc(C)cc(C)n1)C#N)c1ccccc1
CVD-0011053,CCc1nn2c(ccnc2c1-c1ccc(Br)cc1)-c1ccccn1
CVD-0011052,Cc1nn2c(ccnc2c1-c1ccc(F)cc1)-c1cccnc1
CVD-0011051,Clc1ccc(cc1)-c1ccnc2ncnn12
CVD-0011050,Cc1ccc(cc1)-c1nc2ncc(C#N)c(N)n2n1
CVD-0011049,Nc1c(cnc2nc(nn12)-c1ccccc1)C#N
CVD-0011048,CC(=O)c1c(C)nc2nc(SCc3ccc(Cl)cc3)nn2c1C
CVD-0011047,CCc1ccc2oc(=O)cc(CN3CCN(CC3)C(c3ccccc3)c3ccccc3)c2c1
CVD-0011046,Cc1cc2oc(=O)cc(CN3CCN(CC3)c3cccc(Cl)c3)c2cc1C
CVD-0011045,CCOC(=O)CN1CCN(Cc2cc(=O)oc3ccc(CC)cc23)CC1
CVD-0011044,Cc1ccc(c(C)c1)-n1cnc2cc(ccc12)C(=O)N1CCc2ccccc12
CVD-0011043,Fc1ccc(cc1)C(=O)N1CCCc2cc(ccc12)C(=O)NCCc1ccccc1
CVD-0011042,Cc1oc(nc1CS(=O)(=O)c1ccccc1)-c1ccc(cc1)C(=O)N1CCc2ccccc12
CVD-0011041,CC(C)Cn1cc(NC(=O)N2CCN(Cc3ccccc3)CC2)c2ccccc2c1=O
CVD-0011040,CC(C)Cn1cc(NC(=O)NCCN2CCOCC2)c2ccccc2c1=O
CVD-0011039,CC(C)Cn1cc(NC(=O)NCC2CCN(Cc3ccc(C)cc3)C2)c2ccccc2c1=O
CVD-0011038,CC(C)Cn1cc(NC(=O)N2CCC(Cc3ccccc3)CC2)c2ccccc2c1=O
CVD-0011037,COCCCN(C(C)c1ccncc1)C(=O)Nc1cn(CC(C)C)c(=O)c2ccccc12
CVD-0011036,CC(C)Cn1cc(NC(=O)NC2CCN(Cc3ccccc3)CC2)c2ccccc2c1=O
CVD-0011035,CC(C)Cn1cc(NC(=O)N2CCC3(CC2)OCCO3)c2ccccc2c1=O
CVD-0011034,CC(C)Cn1cc(NC(=O)N2CCN(CC2)c2ccccc2F)c2ccccc2c1=O
CVD-0011033,CCCCN(CCCNC(=O)Nc1cn(CC(C)C)c(=O)c2ccccc12)c1ccccc1
CVD-0011032,CC(C)Cn1cc(NC(=O)N2CCC(C2)c2ccccc2)c2ccccc2c1=O
CVD-0011031,CC(C)Cn1cc(NC(=O)NCCCN2CCCC2=O)c2ccccc2c1=O
CVD-0011030,CC(C)Cn1cc(NC(=O)N2CCN(CC2)c2ccccn2)c2ccccc2c1=O
CVD-0011029,Cn1cc(NC(=O)NCCCN2CCc3ccccc3C2)c2ccccc2c1=O
CVD-0011028,CCOC(=O)N1CCC(CC1)NC(=O)Nc1cn(C)c(=O)c2ccccc12
CVD-0011027,COc1cc(cc(OC)c1OC)C1CC(=NN1C)c1c(O)[nH]c(=O)n(CC=C)c1=O
CVD-0011026,CCCCn1c(=O)[nH]c(O)c(C2=NN(C(C2)c2ccc(C)s2)C(C)=O)c1=O
CVD-0011025,Cn1c(O)c(C2=NNC(C2)c2cccs2)c(=O)n(C)c1=O
CVD-0011024,CCCCn1c(=O)[nH]c(O)c(C2=NN(C(C2)c2ccccc2OC)C(C)=O)c1=O
CVD-0011023,CCC(=O)N1N=C(CC1c1ccccc1)c1c(O)[nH]c(=O)n(-c2ccc(Cl)cc2)c1=O
CVD-0011022,CCn1cc(C2CC(=NN2)c2c(O)[nH]c(=O)n(C)c2=O)c2ccccc12
CVD-0011021,CCCCn1c(=O)[nH]c(O)c(C2=NNC(C2)c2ccc3OCOc3c2)c1=O
CVD-0011020,CC(=O)N1N=C(CC1c1cccs1)c1c(O)[nH]c(=O)n(-c2ccc(Cl)cc2)c1=O
CVD-0011019,CC(=O)N1N=C(CC1c1ccc2OCOc2c1)c1c(O)[nH]c(=O)n(-c2ccc(Cl)cc2)c1=O
CVD-0011018,CCOc1ccccc1C1CC(=NN1)c1c(O)[nH]c(=O)n(CC=C)c1=O
CVD-0011017,O=C(N1CCOCC1)c1nc(no1)-c1csc(c1)S(=O)(=O)N1CCC(=CC1)c1ccccc1
CVD-0011016,O=C(Cn1cnc(c1)S(=O)(=O)N1CCOCC1)NCCC1=CCCCC1
CVD-0011015,CN(CC(=O)NCc1cccs1)S(=O)(=O)c1cccc2nsnc12
CVD-0011014,COC(=O)C1=C2N(CCNC2=O)C2=C(C1c1ccc(SC)cc1)C(=O)CC(C)(C)C2
CVD-0011013,COC(=O)C1=C2N(CCNC2=O)C2=C(C1c1cccc(Cl)c1)C(=O)CCC2
CVD-0011012,COC(=O)C1=C2N(CCNC2=O)C2=C(C1c1cccc(O)c1)C(=O)CCC2
CVD-0011011,COC(=O)C1=C2N(CCNC2=O)C2=C(C1c1ccc(F)cc1)C(=O)CC(C)(C)C2
CVD-0011010,CCCOC(=O)C1=C(C)NC2=C(C1c1ccc(F)cc1)C(=O)CC(C2)c1ccc(OC)c(OC)c1
CVD-0011009,COC(=O)c1c(NCCCc2ccccc2)c2cc(F)ccc2[nH]c1=O
CVD-0011008,NS(=O)(=O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1
CVD-0011007,CCc1nnc(NS(=O)(=O)c2ccc(NC(=O)c3cc4cc(OC)ccc4oc3=O)cc2)s1
CVD-0011006,Cc1cccc(OCC(=O)Nc2ncc(Cc3ccccc3Cl)s2)c1
CVD-0011005,Cc1ccc(Cc2cnc(NC(=O)COc3ccc(C)cc3)s2)cc1
CVD-0011004,FC(F)(F)c1cccc(Cc2cnc(NC(=O)COc3ccccc3Cl)s2)c1
CVD-0011003,Cc1ccc(OCC(=O)Nc2ncc(Cc3ccc(Br)cc3)s2)cc1
CVD-0011002,Fc1ccc(Cc2cnc(NC(=O)COc3ccc(Cl)cc3)s2)cc1
CVD-0011001,Cc1cccc(Cc2cnc(NC(=O)COc3cccc(C)c3)s2)c1
CVD-0011000,CCCOc1ccc(cc1)C(=O)Nc1ncc(Cc2cccc(Cl)c2)s1
CVD-0010999,Cc1cccc(c1)C(=O)Nc1c([nH]c2ccc(C)cc12)C(=O)NCc1ccccn1
CVD-0010998,CCOC(=O)c1[nH]c2ccc(F)cc2c1NC(=O)CNc1nccs1
CVD-0010997,CCOC(=O)c1[nH]c2ccc(OC)cc2c1NC(=O)CNc1nc(C)c(C)s1
CVD-0010996,CCOC(=O)c1[nH]c2ccc(OC)cc2c1NC(C)=O
CVD-0010995,CCOC(=O)c1[nH]c2ccc(OC)cc2c1NC(=O)CN1CCOCC1
CVD-0010994,CCOC(=O)c1[nH]c(CN(Cc2ccc(OC)cc2)S(C)(=O)=O)c(C)c1C
CVD-0010993,CCC(C)NC(=O)CN(Cc1ccccc1)S(=O)(=O)c1ccc(OC)cc1
CVD-0010992,O=C(CN(Cc1ccccc1)S(=O)(=O)c1ccccc1)NCc1ccco1
CVD-0010991,CCNC(=O)CN(Cc1ccccc1)S(=O)(=O)c1ccc(Br)cc1
CVD-0010990,COCCNC(=O)CN(Cc1ccccc1)S(=O)(=O)c1ccc(C)cc1
CVD-0010989,COc1ccc(CCNC(=O)CN(Cc2ccccc2)S(=O)(=O)c2ccccc2)cc1
CVD-0010988,Cc1ccc(cc1)S(=O)(=O)N1CCN(CC1)S(=O)(=O)c1ccc(F)cc1
CVD-0010987,COc1ccc(cc1)S(=O)(=O)N1CCN(CC1)S(=O)(=O)c1ccc(NC(C)=O)cc1
CVD-0010986,CC(=O)Nc1ccc(cc1)S(=O)(=O)N1CCN(CC1)S(=O)(=O)c1ccc(C)cc1
CVD-0010985,CC1Oc2cc(c(C)cc2NC1=O)S(=O)(=O)N1CCC(CC1)C(=O)NCCC1=CCCCC1
CVD-0010984,CCN(Cc1ccccc1)C(=O)C1CCN(CC1)S(=O)(=O)c1ccc2SC(C)C(=O)Nc2c1
CVD-0010983,O=C(CC1Oc2ccccc2NC1=O)N1CCN(Cc2ccc3OCOc3c2)CC1
CVD-0010982,CC(=O)Nc1ccc(C)cc1S(=O)(=O)N1CCC(C)(CC1)C(=O)NCc1ccccc1
CVD-0010981,Cc1ccc(Nc2nc(cs2)-c2ccccn2)c(C)c1
CVD-0010980,Cc1ccccc1Nc1nc(cs1)-c1ccccn1
CVD-0010979,Cc1ccc2[nH]c(Cc3ccc(N)cc3)nc2c1
CVD-0010978,Cc1ccc2[nH]c3c(cnn(CC(=O)NCCN4CCc5ccccc5C4)c3=O)c2c1
CVD-0010977,O=C1N(Cc2ccc(s2)S(=O)(=O)N2CCc3ccccc3C2)C(=O)c2ncccc12
CVD-0010976,Cc1cc(C)cc(NC(=O)Cn2nc3c(nccn3c2=O)N2CCc3ccccc3C2)c1
CVD-0010975,Cn1c2ccccc2c(=O)n2c1cc1ccccc1c2=O
CVD-0010974,Fc1ccccc1-c1sc(=S)n2c1[nH]c(=O)c1ccccc21
CVD-0010973,CCN(C(=O)Nc1cn(C)c(=O)c2ccccc12)c1ccccc1CC
CVD-0010972,Cc1sc(cc1S(=O)(=O)Nc1ccc(Br)c(C)c1)-c1ccn[nH]1
CVD-0010971,Cc1ccc2nsnc2c1S(=O)(=O)Nc1ccc(Br)cc1
CVD-0010970,Cc1cc([nH]n1)-c1cc(c(C)o1)S(=O)(=O)Nc1ccc(F)c(F)c1
CVD-0010969,CC(C)OCCCN(Cc1ccco1)C(=O)Nc1cn(C)c(=O)c2ccccc12
CVD-0010968,Cn1cc(NC(=O)N(CC2CCCO2)Cc2ccco2)c2ccccc2c1=O
CVD-0010967,Cn1cc(NC(=O)N2CCN(CC2)C(=O)c2ccco2)c2ccccc2c1=O
CVD-0010966,Cn1cc(NC(=O)NCCN(Cc2ccco2)C2CCCC2)c2ccccc2c1=O
CVD-0010965,CCCCN(CCNC(=O)Nc1cn(C)c(=O)c2ccccc12)Cc1ccco1
CVD-0010964,COCCn1c(C)cnc1CCNS(=O)(=O)c1c(C)noc1C
CVD-0010963,COCCn1c(C)cnc1CCNS(=O)(=O)c1c(C)nn(C)c1C
CVD-0010962,COCCn1c(C)cnc1CCNS(=O)(=O)c1cccnc1
CVD-0010961,COc1ccc(cc1)S(=O)(=O)N1CCc2nc(NC(=O)c3ccc4OCOc4c3)sc2C1
CVD-0010960,COc1cc(OC)cc(c1)C(=O)Nc1nc2CCN(Cc2s1)S(=O)(=O)c1ccccc1
CVD-0010959,CCCN1CCc2nc(NC(=O)c3ccc(cc3)C(=O)OC)sc2C1
CVD-0010958,CN1CCc2nc(NC(=O)c3ccc(Cc4ccccc4)cc3)sc2C1
CVD-0010957,COC(=O)c1ccc(cc1)C(=O)Nc1nc2CCN(C)Cc2s1
CVD-0010956,CN1CCc2nc(NC(=O)c3ccc(cc3)C(C)=O)sc2C1
CVD-0010955,CN1CCc2nc(NC(=O)c3ccc4OCCOc4c3)sc2C1
CVD-0010954,CCCCCOc1cccc(c1)C(=O)Nc1nc2CCN(C)Cc2s1
CVD-0010953,CCN1CCc2nc(NC(=O)c3cccc(c3)S(C)(=O)=O)sc2C1
CVD-0010952,Cc1ccc(CC(=O)Nc2nc3CCN(Cc3s2)S(=O)(=O)c2ccc(C)cc2)cc1
CVD-0010951,O=C(COc1cccc(c1)-n1cnnc1)NC1CCCc2c1[nH]c1ccccc21
CVD-0010950,O=C(CNC(=O)c1cnccn1)NC1CCCc2c1[nH]c1ccccc21
CVD-0010949,O=C(Cn1nc2CCCCCc2cc1=O)NC1CCCc2c1[nH]c1ccccc21
CVD-0010948,O=C(NC1CCCc2c1[nH]c1ccccc21)c1n[nH]c2CCCc12
CVD-0010947,O=C(C1CCN(CC1)c1ncnc2c3cccnc3sc12)N1CCC(Cc2ccccc2)CC1
CVD-0010946,O=C(C1CCCN(C1)c1nnc(s1)-n1cccc1)N1CCN(CC1)c1ncccn1
CVD-0010945,O=C(C1CCN(CC1)c1nc2cccnc2s1)N1CCN(CC1)C1CCCCC1
CVD-0010944,CCC(C)(N(CC1CCCO1)C(=O)Cc1cccs1)C(=O)NC1CCCCC1
CVD-0010943,Cc1ccsc1C1C(C(=O)OC2CCCCC2)=C(C)Nc2nnnn12
CVD-0010942,Cc1noc(C)c1Cc1ccc(o1)C(=O)N1CCCCCCNC(=O)[C@@H]2CCCC[C@H]12
CVD-0010941,CCCC1N(CCn2c(C)ccc12)C(=O)NCC1CCC(CC1)C(=O)OCC
CVD-0010940,C(CNCc1cccn1-c1nnc(s1)N1CCOCC1)CN1CCCCCC1
CVD-0010939,C(Cc1ccccc1)NCc1cccn1-c1nnc(s1)N1CCCCCC1
CVD-0010938,CCCN1CCN(CC1)c1nnc(s1)-n1cccc1CN1CCN(CC1)c1cccc(OC)c1
CVD-0010937,CCN1CCN(Cc2cccn2-c2nnc(s2)N2CCCCCC2)CC1
CVD-0010936,CN(CCCNCc1cccn1-c1nnc(s1)N1CCCCC1)C1CCCCC1
CVD-0010935,COc1ccc(CCNCc2cccn2-c2nnc(s2)N2CCC(C)CC2)cc1OC
CVD-0010934,C(Cn1ccnc1-c1cnc(s1)N1CCCC1)c1ccco1
CVD-0010933,CCN1C(=O)C2(CCN(CC2)C(=O)NCCC(C)C)c2ccccc12
CVD-0010932,CCc1ccc(CN(Cc2cccnc2)C(=O)C2CC(=O)Nc3ccccc23)cc1
CVD-0010931,CCNc1nc(C)c(s1)C(=O)N1CCC2(CC1)C(=O)N(C)c1ccccc21
CVD-0010930,Cn1nc(c2C(CC(=O)Nc12)c1ccc(cc1)S(C)(=O)=O)C(C)(C)C
CVD-0010929,Cn1nc(c2C(CC(=O)Nc12)c1ccc2cccc(O)c2n1)-c1cccnc1
CVD-0010928,Cn1nc(c2C(CC(=O)Nc12)c1ccc2cccc(O)c2n1)C(C)(C)C
CVD-0010927,Cc1nnc2n1c1ccccc1[nH]c2=S
CVD-0010926,Cc1cc(ccc1N)N1CCn2c(C1)nc1ccccc21
CVD-0010925,CCn1c(Cn2cccn2)nc2cc(NC(C)=O)ccc12
CVD-0010924,CN(Cc1nc2ccccc2n1C)C(=O)c1cnc(nc1)-c1cccnc1
CVD-0010923,CC(C)CN(C1CN(C1)C(=O)CCc1c(C)nn(C)c1C)C1CCN(C)CC1
CVD-0010922,CN(Cc1ccccc1)C1CCCN(C1)C(=O)Cn1nc2ccccc2n1
CVD-0010921,CN1[C@H]2CC[C@@H]1CN(Cc1c(nc3ccccn13)C(=O)N1CCCC1)CC2
CVD-0010920,CC(C)C1CN(CCCN1CC1CC1)C(=O)c1onc2ccccc12
